
---------- Begin Simulation Statistics ----------
simSeconds                                   0.240776                       # Number of seconds simulated (Second)
simTicks                                 240775714000                       # Number of ticks simulated (Tick)
finalTick                                240775714000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    437.85                       # Real time elapsed on the host (Second)
hostTickRate                                549903005                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     715540                       # Number of bytes of host memory used (Byte)
simInsts                                    100000004                       # Number of instructions simulated (Count)
simOps                                      100000126                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   228388                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     228388                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        481551436                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               4.815514                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.207662                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       104206305                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      681                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      103228075                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   5490                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4206798                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3698482                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  98                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           481374957                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.214444                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.804615                       # Number of insts issued each cycle (Count)
system.cpu.icache.tags.ageTaskId_1024::1           30                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2          130                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3          814                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          609                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.777832                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            3114247                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           3114247                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 240775714000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     94674                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                     499028                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                407135952                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              104206986                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 4312                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  4023273                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                68802549                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   424                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      1030                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                407178570                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           5756                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect          24276                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        26855                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts                51131                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                103114674                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               101950549                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  24440322                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  36868006                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.211713                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.662914                       # Average fanout of values written-back ((Count/Count))
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 240775714000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 240775714000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                      663997                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  536481                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  745                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                5756                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                1562657                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   17                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                7985407                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            3486776                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.162434                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             4.139518                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                3484180     99.93%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                   66      0.00%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                 1074      0.03%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                   34      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                   12      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                   16      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                    9      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                    3      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                    2      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                   17      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                 13      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                 23      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                 25      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139                 39      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                213      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                 51      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                 24      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                513      0.01%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 78      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                 31      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                169      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 24      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 15      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 20      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                 11      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                  9      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                 11      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                  6      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  5      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                 10      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows               73      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              916                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              3486776                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 240775714000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 240775714000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 240775714000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  94674                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  8427661                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles               407889611                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          10980                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  10043061                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              54908970                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              104706090                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                  3130                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 722615                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                  82802                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents               51458221                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            26350382                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   183577670                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                183273937                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                        58                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              23768607                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  2581707                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     267                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 268                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  75269396                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        582873008                       # The number of ROB reads (Count)
system.cpu.rob.writes                       208626884                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                100000004                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  100000126                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   115                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                   3133                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                   1258                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                      4391                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                  3133                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                  1258                       # number of overall hits (Count)
system.l2.overallHits::total                     4391                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 1934                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data              8289930                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                 8291864                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                1934                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data             8289930                       # number of overall misses (Count)
system.l2.overallMisses::total                8291864                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       170190000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data    902102127500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total       902272317500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      170190000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data   902102127500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total      902272317500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               5067                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data            8291188                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total               8296255                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              5067                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data           8291188                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total              8296255                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.381685                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.999848                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.999471                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.381685                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.999848                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.999471                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 87998.965874                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 108819.028327                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    108814.172242                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 87998.965874                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 108819.028327                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   108814.172242                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks              8273759                       # number of writebacks (Count)
system.l2.writebacks::total                   8273759                       # number of writebacks (Count)
system.l2.demandMshrHits::cpu.inst                  1                       # number of demand (read+write) MSHR hits (Count)
system.l2.demandMshrHits::total                     1                       # number of demand (read+write) MSHR hits (Count)
system.l2.overallMshrHits::cpu.inst                 1                       # number of overall MSHR hits (Count)
system.l2.overallMshrHits::total                    1                       # number of overall MSHR hits (Count)
system.l2.demandMshrMisses::cpu.inst             1933                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data          8289930                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total             8291863                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            1933                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data         8289930                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total            8291863                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    150812000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data 819202827500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total   819353639500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    150812000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data 819202827500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total  819353639500                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.381488                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.999848                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.999471                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.381488                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.999848                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.999471                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 78019.658562                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 98819.028327                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::total 98814.179576                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 78019.658562                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 98819.028327                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::total 98814.179576                       # average overall mshr miss latency ((Tick/Count))
system.l2.replacements                        8276254                       # number of replacements (Count)
system.l2.CleanEvict.mshrMisses::writebacks           24                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMisses::total             24                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.InvalidateReq.misses::cpu.data          204                       # number of InvalidateReq misses (Count)
system.l2.InvalidateReq.misses::total             204                       # number of InvalidateReq misses (Count)
system.l2.InvalidateReq.accesses::cpu.data          204                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2.InvalidateReq.accesses::total           204                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2.InvalidateReq.missRate::cpu.data            1                       # miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.missRate::total             1                       # miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.mshrMisses::cpu.data          204                       # number of InvalidateReq MSHR misses (Count)
system.l2.InvalidateReq.mshrMisses::total          204                       # number of InvalidateReq MSHR misses (Count)
system.l2.InvalidateReq.mshrMissLatency::cpu.data      3790500                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2.InvalidateReq.mshrMissLatency::total      3790500                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2.InvalidateReq.mshrMissRate::cpu.data            1                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.mshrMissRate::total            1                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.avgMshrMissLatency::cpu.data 18580.882353                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.l2.InvalidateReq.avgMshrMissLatency::total 18580.882353                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.hits::cpu.inst            3133                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total               3133                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          1934                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             1934                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    170190000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    170190000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst         5067                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total           5067                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.381685                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.381685                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 87998.965874                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 87998.965874                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrHits::cpu.inst            1                       # number of ReadCleanReq MSHR hits (Count)
system.l2.ReadCleanReq.mshrHits::total              1                       # number of ReadCleanReq MSHR hits (Count)
system.l2.ReadCleanReq.mshrMisses::cpu.inst         1933                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         1933                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    150812000                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    150812000                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.381488                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.381488                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 78019.658562                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 78019.658562                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data                235                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                   235                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data          8288828                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total             8288828                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data 901998774500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total   901998774500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data        8289063                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total           8289063                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data       0.999972                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total          0.999972                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 108821.026869                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 108821.026869                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu.data      8288828                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total         8288828                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMissLatency::cpu.data 819110494500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::total 819110494500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissRate::cpu.data     0.999972                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::total      0.999972                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMshrMissLatency::cpu.data 98821.026869                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::total 98821.026869                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.hits::cpu.data           1023                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.hits::total              1023                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.misses::cpu.data         1102                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.misses::total            1102                       # number of ReadSharedReq misses (Count)
